source_file,entity_type,raw_value,confidence,extraction_timestamp
W2_XL_input_clean_1016.pdf,LocalityName_Line1,Emily Harbor,0.69,2026-05-29 02:16:07.125107
W2_XL_input_clean_1016.pdf,MedicareTaxWithheld,3579.1,0.96,2026-05-29 02:16:07.125122
W2_XL_input_clean_1016.pdf,MedicareWagesAndTips,123417.38,0.95,2026-05-29 02:16:07.125137
W2_XL_input_clean_1016.pdf,SSN,051-22-2256,0.96,2026-05-29 02:16:07.125152
W2_XL_input_clean_1016.pdf,SocialSecurityTaxWithheld,9164.5,0.96,2026-05-29 02:16:07.125167
W2_XL_input_clean_1016.pdf,SocialSecurityTips,119797.41,0.97,2026-05-29 02:16:07.125182
W2_XL_input_clean_1016.pdf,SocialSecurityWages,119797.41,0.94,2026-05-29 02:16:07.125197
W2_XL_input_clean_1016.pdf,StateIncomeTax_Line1,6923.11,0.66,2026-05-29 02:16:07.125212
W2_XL_input_clean_1016.pdf,StateWagesTipsEtc_Line1,56466.68,0.61,2026-05-29 02:16:07.125282
W2_XL_input_clean_1016.pdf,State_Line1,CA,0.8,2026-05-29 02:16:07.125330
W2_XL_input_clean_1016.pdf,WagesTipsOtherCompensation,113671.47,0.96,2026-05-29 02:16:07.125390
W2_XL_input_clean_1016.pdf,a_Value,8724,0.63,2026-05-29 02:16:07.125425
W2_XL_input_clean_1016.pdf,b_Code,G,0.76,2026-05-29 02:16:07.125460
W2_XL_input_clean_1016.pdf,c_Code,D,0.47,2026-05-29 02:16:07.125477
W2_XL_input_clean_1016.pdf,c_Value,697,0.38,2026-05-29 02:16:07.125494
W2_XL_input_clean_1016.pdf,d_Code,G,1.0,2026-05-29 02:16:07.125514
W2_XL_input_clean_1279.pdf,AllocatedTips,105874.52,0.75,2026-05-29 02:16:18.136548
W2_XL_input_clean_1279.pdf,ControlNumber,9134344,0.65,2026-05-29 02:16:18.136647
W2_XL_input_clean_1279.pdf,DependentCareBenefits,130,0.68,2026-05-29 02:16:18.136711
W2_XL_input_clean_1279.pdf,EIN,91-1320011,0.99,2026-05-29 02:16:18.136740
W2_XL_input_clean_1279.pdf,EmployeeAddress_City,Beasleyside,0.84,2026-05-29 02:16:18.136764
W2_XL_input_clean_1279.pdf,EmployeeAddress_State,NH,0.01,2026-05-29 02:16:18.136804
W2_XL_input_clean_1279.pdf,EmployeeAddress_StreetAddressOrPostalBox,652 Ch,0.49,2026-05-29 02:16:18.136844
W2_XL_input_clean_1279.pdf,EmployeeName_FirstName,James,0.75,2026-05-29 02:16:18.136882
W2_XL_input_clean_1279.pdf,EmployerAddress_City,West Alexandriaport,0.52,2026-05-29 02:16:18.136919
W2_XL_input_clean_1279.pdf,EmployerAddress_State,WV,0.07,2026-05-29 02:16:18.136936
W2_XL_input_clean_1279.pdf,EmployerAddress_StreetAddressOrPostalBox,6109 Russell Shoals Suite 426,0.75,2026-05-29 02:16:18.136953
W2_XL_input_clean_1279.pdf,EmployerName,Pruitt and Sons LLC,0.97,2026-05-29 02:16:18.136969
W2_XL_input_clean_1279.pdf,EmployerStateIdNumber_Line1,156-92-654,0.67,2026-05-29 02:16:18.136984
W2_XL_input_clean_1279.pdf,FederalIncomeTaxWithheld,28601.76,0.59,2026-05-29 02:16:18.136999
W2_XL_input_clean_1279.pdf,FormYear,2010,0.86,2026-05-29 02:16:18.137014
W2_XL_input_clean_1279.pdf,LocalIncomeTax_Line1,11682.75,0.87,2026-05-29 02:16:18.137029
W2_XL_input_clean_1279.pdf,LocalWagesTipsEtc_Line1,61928.53,0.76,2026-05-29 02:16:18.137045
W2_XL_input_clean_1279.pdf,LocalityName_Line1,Oliver Road,0.73,2026-05-29 02:16:18.137060
W2_XL_input_clean_1279.pdf,MedicareTaxWithheld,3070.36,0.96,2026-05-29 02:16:18.137075
W2_XL_input_clean_1279.pdf,MedicareWagesAndTips,105874.52,0.96,2026-05-29 02:16:18.137090
W2_XL_input_clean_1279.pdf,SSN,399-40-6859,0.98,2026-05-29 02:16:18.137104
W2_XL_input_clean_1279.pdf,SocialSecurityTips,74517.27,0.99,2026-05-29 02:16:18.137118
W2_XL_input_clean_1279.pdf,SocialSecurityWages,74517.27,0.98,2026-05-29 02:16:18.137133
W2_XL_input_clean_1279.pdf,StateIncomeTax_Line1,4272.74,0.68,2026-05-29 02:16:18.137147
W2_XL_input_clean_1279.pdf,StateWagesTipsEtc_Line1,36916.45,0.66,2026-05-29 02:16:18.137162
W2_XL_input_clean_1279.pdf,State_Line1,DC,0.96,2026-05-29 02:16:18.137178
W2_XL_input_clean_1279.pdf,WagesTipsOtherCompensation,81886.69,0.97,2026-05-29 02:16:18.137334
W2_XL_input_clean_1279.pdf,c_Value,569,0.42,2026-05-29 02:16:18.137385
W2_XL_input_clean_1183.pdf,AllocatedTips,138732.62,0.94,2026-05-29 02:16:28.419107
W2_XL_input_clean_1183.pdf,ControlNumber,1232586,0.86,2026-05-29 02:16:28.419172
W2_XL_input_clean_1183.pdf,DependentCareBenefits,220,0.76,2026-05-29 02:16:28.419199
W2_XL_input_clean_1183.pdf,EIN,92-4094670,0.99,2026-05-29 02:16:28.419224
W2_XL_input_clean_1183.pdf,EmployeeAddress_City,Rebeccaberg,0.66,2026-05-29 02:16:28.419279
W2_XL_input_clean_1183.pdf,EmployeeAddress_State,ID,0.04,2026-05-29 02:16:28.419304
W2_XL_input_clean_1183.pdf,EmployeeAddress_StreetAddressOrPostalBox,4581 Mary Manor Apt. 944,0.72,2026-05-29 02:16:28.419335
W2_XL_input_clean_1183.pdf,EmployeeName_FirstName,Michael,0.9,2026-05-29 02:16:28.419376
W2_XL_input_clean_1183.pdf,EmployeeName_LastName,Hampton,0.93,2026-05-29 02:16:28.419429
W2_XL_input_clean_1183.pdf,EmployerAddress_City,Lake Joseph,0.89,2026-05-29 02:16:28.419465
W2_XL_input_clean_1183.pdf,EmployerAddress_State,NJ,0.07,2026-05-29 02:16:28.419483
W2_XL_input_clean_1183.pdf,EmployerAddress_StreetAddressOrPostalBox,924 Fitzgerald Alley,0.91,2026-05-29 02:16:28.419502
W2_XL_input_clean_1183.pdf,EmployerName,"Burton, Peters and Mitchell Group",0.97,2026-05-29 02:16:28.419518
W2_XL_input_clean_1183.pdf,EmployerStateIdNumber_Line1,260-88-462,0.17,2026-05-29 02:16:28.419533
W2_XL_input_clean_1183.pdf,FederalIncomeTaxWithheld,63453.52,0.97,2026-05-29 02:16:28.419547
W2_XL_input_clean_1183.pdf,FormYear,2010,0.79,2026-05-29 02:16:28.419562
W2_XL_input_clean_1183.pdf,LocalWagesTipsEtc_Line1,212645.3,0.1,2026-05-29 02:16:28.419576
W2_XL_input_clean_1183.pdf,LocalityName_Line1,Christopher Fork,0.6,2026-05-29 02:16:28.419591
W2_XL_input_clean_1183.pdf,MedicareTaxWithheld,4023.25,0.96,2026-05-29 02:16:28.419606
W2_XL_input_clean_1183.pdf,MedicareWagesAndTips,138732.62,0.98,2026-05-29 02:16:28.419620
W2_XL_input_clean_1183.pdf,SSN,354-26-5152,0.99,2026-05-29 02:16:28.419635
W2_XL_input_clean_1183.pdf,SocialSecurityTaxWithheld,12394.63,0.81,2026-05-29 02:16:28.419650
W2_XL_input_clean_1183.pdf,SocialSecurityTips,162021.27,0.99,2026-05-29 02:16:28.419665
W2_XL_input_clean_1183.pdf,SocialSecurityWages,162021.27,0.98,2026-05-29 02:16:28.419680
W2_XL_input_clean_1183.pdf,StateIncomeTax_Line1,4379.79,0.2,2026-05-29 02:16:28.419694
W2_XL_input_clean_1183.pdf,StateWagesTipsEtc_Line1,0.38,0.0,2026-05-29 02:16:28.419709
W2_XL_input_clean_1183.pdf,State_Line1,VT,0.86,2026-05-29 02:16:28.419724
W2_XL_input_clean_1183.pdf,WagesTipsOtherCompensation,183862.68,0.98,2026-05-29 02:16:28.419738
W2_XL_input_clean_1183.pdf,a_Value,1619,0.37,2026-05-29 02:16:28.419753
W2_XL_input_clean_1183.pdf,b_Code,G,0.12,2026-05-29 02:16:28.419768
W2_XL_input_clean_1174.pdf,AllocatedTips,102892.86,0.88,2026-05-29 02:16:40.433671
W2_XL_input_clean_1174.pdf,ControlNumber,1303312,0.87,2026-05-29 02:16:40.433753
W2_XL_input_clean_1174.pdf,DependentCareBenefits,155,0.35,2026-05-29 02:16:40.433789
W2_XL_input_clean_1174.pdf,EIN,51-0291196,0.99,2026-05-29 02:16:40.433807
W2_XL_input_clean_1174.pdf,EmployeeAddress_City,New Davidmouth,0.77,2026-05-29 02:16:40.433823
W2_XL_input_clean_1174.pdf,EmployeeAddress_State,TX,0.05,2026-05-29 02:16:40.433838
W2_XL_input_clean_1174.pdf,EmployeeAddress_StreetAddressOrPostalBox,8365 Katherine Grove Ap,0.64,2026-05-29 02:16:40.433853
W2_XL_input_clean_1174.pdf,EmployeeName_FirstName,Christian,0.93,2026-05-29 02:16:40.433869
W2_XL_input_clean_1174.pdf,EmployeeName_LastName,Armstrong,0.85,2026-05-29 02:16:40.433884
W2_XL_input_clean_1174.pdf,EmployerAddress_City,Kristin,0.48,2026-05-29 02:16:40.433899
W2_XL_input_clean_1174.pdf,EmployerAddress_State,KY,0.07,2026-05-29 02:16:40.433914
W2_XL_input_clean_1174.pdf,EmployerAddress_StreetAddressOrPostalBox,18432 Adrienne Crescent Suite 717,0.14,2026-05-29 02:16:40.433928
W2_XL_input_clean_1174.pdf,EmployerName,"Hoffman, Clark and Glenn Ltd",0.92,2026-05-29 02:16:40.433981
W2_XL_input_clean_1174.pdf,EmployerStateIdNumber_Line1,943-05-924,0.57,2026-05-29 02:16:40.434017
W2_XL_input_clean_1174.pdf,FederalIncomeTaxWithheld,14042.64,0.89,2026-05-29 02:16:40.434034
W2_XL_input_clean_1174.pdf,FormYear,2010,0.8,2026-05-29 02:16:40.434049
W2_XL_input_clean_1174.pdf,LocalIncomeTax_Line1,14844,0.59,2026-05-29 02:16:40.434064
W2_XL_input_clean_1174.pdf,LocalWagesTipsEtc_Line1,89224.43,0.45,2026-05-29 02:16:40.434078
W2_XL_input_clean_1174.pdf,MedicareTaxWithheld,2983.89,0.96,2026-05-29 02:16:40.434093
W2_XL_input_clean_1174.pdf,MedicareWagesAndTips,102892.86,0.96,2026-05-29 02:16:40.434108
W2_XL_input_clean_1174.pdf,SSN,373-85-0443,0.99,2026-05-29 02:16:40.434123
W2_XL_input_clean_1174.pdf,SocialSecurityTaxWithheld,7023.3,0.94,2026-05-29 02:16:40.434137
W2_XL_input_clean_1174.pdf,SocialSecurityTips,91807.86,0.98,2026-05-29 02:16:40.434162
W2_XL_input_clean_1174.pdf,SocialSecurityWages,91807.86,0.97,2026-05-29 02:16:40.434184
W2_XL_input_clean_1174.pdf,StateIncomeTax_Line1,3700.76,0.43,2026-05-29 02:16:40.434199
W2_XL_input_clean_1174.pdf,StateWagesTipsEtc_Line1,46157.16,0.51,2026-05-29 02:16:40.434214
W2_XL_input_clean_1174.pdf,State_Line1,MT,0.9,2026-05-29 02:16:40.434247
W2_XL_input_clean_1174.pdf,WagesTipsOtherCompensation,85364.78,0.98,2026-05-29 02:16:40.434262
W2_XL_input_clean_1174.pdf,a_Code,G,0.71,2026-05-29 02:16:40.434397
W2_XL_input_clean_1174.pdf,a_Value,3197,0.11,2026-05-29 02:16:40.434426
W2_XL_input_clean_1174.pdf,b_Value,712,0.25,2026-05-29 02:16:40.434442
W2_XL_input_clean_1174.pdf,c_Code,D,0.17,2026-05-29 02:16:40.434457
W2_XL_input_clean_1174.pdf,c_Value,318,0.22,2026-05-29 02:16:40.434472
W2_XL_input_clean_1015.pdf,AllocatedTips,84120.42,0.97,2026-05-29 02:16:57.503279
W2_XL_input_clean_1015.pdf,ControlNumber,2302462,0.8,2026-05-29 02:16:57.503360
W2_XL_input_clean_1015.pdf,DependentCareBenefits,281,0.71,2026-05-29 02:16:57.503390
W2_XL_input_clean_1015.pdf,EIN,63-3760542,0.99,2026-05-29 02:16:57.503416
W2_XL_input_clean_1015.pdf,EmployeeAddress_City,East Lisa,0.9,2026-05-29 02:16:57.503441
W2_XL_input_clean_1015.pdf,EmployeeAddress_State,UT,0.08,2026-05-29 02:16:57.503465
W2_XL_input_clean_1015.pdf,EmployeeAddress_StreetAddressOrPostalBox,672 Brian Common Suite 123,0.7,2026-05-29 02:16:57.503488
W2_XL_input_clean_1015.pdf,EmployeeAddress_Zip,55739,0.82,2026-05-29 02:16:57.503528
W2_XL_input_clean_1015.pdf,EmployeeName_FirstName,Aaron,0.94,2026-05-29 02:16:57.503568
W2_XL_input_clean_1015.pdf,EmployeeName_LastName,Swanson,0.91,2026-05-29 02:16:57.503604
W2_XL_input_clean_1015.pdf,EmployerAddress_City,Port Christianberg,0.71,2026-05-29 02:16:57.503648
W2_XL_input_clean_1015.pdf,EmployerAddress_State,KS,0.07,2026-05-29 02:16:57.503666
W2_XL_input_clean_1015.pdf,EmployerAddress_StreetAddressOrPostalBox,84831 Hill Centers Apt. 984,0.9,2026-05-29 02:16:57.503719
W2_XL_input_clean_1015.pdf,EmployerAddress_Zip,62700,0.81,2026-05-29 02:16:57.503765
W2_XL_input_clean_1015.pdf,EmployerName,Douglas LLC Ltd,0.97,2026-05-29 02:16:57.503801
W2_XL_input_clean_1015.pdf,EmployerStateIdNumber_Line1,853-09-125,0.29,2026-05-29 02:16:57.503819
W2_XL_input_clean_1015.pdf,FederalIncomeTaxWithheld,32659.11,0.96,2026-05-29 02:16:57.503835
W2_XL_input_clean_1015.pdf,FormYear,2010,0.82,2026-05-29 02:16:57.503850
W2_XL_input_clean_1015.pdf,LocalIncomeTax_Line1,18355.39,0.79,2026-05-29 02:16:57.503865
W2_XL_input_clean_1015.pdf,LocalWagesTipsEtc_Line1,67357.24,0.43,2026-05-29 02:16:57.503880
W2_XL_input_clean_1015.pdf,LocalityName_Line1,Katherine Manors,0.78,2026-05-29 02:16:57.503895
W2_XL_input_clean_1015.pdf,MedicareTaxWithheld,2439.49,0.97,2026-05-29 02:16:57.503909
W2_XL_input_clean_1015.pdf,MedicareWagesAndTips,84120.42,0.95,2026-05-29 02:16:57.503924
W2_XL_input_clean_1015.pdf,SSN,466-91-3126,0.97,2026-05-29 02:16:57.503939
W2_XL_input_clean_1015.pdf,SocialSecurityTaxWithheld,5221.03,0.97,2026-05-29 02:16:57.503954
W2_XL_input_clean_1015.pdf,SocialSecurityTips,68248.81,0.91,2026-05-29 02:16:57.503968
W2_XL_input_clean_1015.pdf,SocialSecurityWages,68248.81,0.94,2026-05-29 02:16:57.503983
W2_XL_input_clean_1015.pdf,StateIncomeTax_Line1,3933.42,0.26,2026-05-29 02:16:57.503997
W2_XL_input_clean_1015.pdf,StateWagesTipsEtc_Line1,4.64,0.0,2026-05-29 02:16:57.504012
W2_XL_input_clean_1015.pdf,State_Line1,NV,0.8,2026-05-29 02:16:57.504027
W2_XL_input_clean_1015.pdf,WagesTipsOtherCompensation,94560.78,0.77,2026-05-29 02:16:57.504041
W2_XL_input_clean_1015.pdf,b_Value,843,0.38,2026-05-29 02:16:57.504055
W2_XL_input_clean_1015.pdf,c_Code,E,0.42,2026-05-29 02:16:57.504070
W2_XL_input_clean_1015.pdf,c_Value,894,0.33,2026-05-29 02:16:57.504085
W2_XL_input_clean_1047.pdf,AllocatedTips,236801.07,0.93,2026-05-29 02:17:11.085794
W2_XL_input_clean_1047.pdf,ControlNumber,6595933,0.78,2026-05-29 02:17:11.085881
W2_XL_input_clean_1047.pdf,DependentCareBenefits,195,0.2,2026-05-29 02:17:11.085915
W2_XL_input_clean_1047.pdf,EIN,76-6996539,0.99,2026-05-29 02:17:11.085956
W2_XL_input_clean_1047.pdf,EmployeeAddress_City,Ginabury,0.65,2026-05-29 02:17:11.085981
W2_XL_input_clean_1047.pdf,EmployeeAddress_State,MD,0.02,2026-05-29 02:17:11.086017
W2_XL_input_clean_1047.pdf,EmployeeAddress_StreetAddressOrPostalBox,56348 Ochoa,0.37,2026-05-29 02:17:11.086044
W2_XL_input_clean_1047.pdf,EmployeeName_FirstName,Theresa,0.88,2026-05-29 02:17:11.086070
W2_XL_input_clean_1047.pdf,EmployeeName_LastName,Benson,0.86,2026-05-29 02:17:11.086130
W2_XL_input_clean_1047.pdf,EmployerAddress_City,Amyborough,0.9,2026-05-29 02:17:11.086171
W2_XL_input_clean_1047.pdf,EmployerAddress_State,GA,0.07,2026-05-29 02:17:11.086203
W2_XL_input_clean_1047.pdf,EmployerAddress_StreetAddressOrPostalBox,6147 Rodriguez Walks,0.86,2026-05-29 02:17:11.086277
W2_XL_input_clean_1047.pdf,EmployerName,Dominguez PLC Inc,0.97,2026-05-29 02:17:11.086305
W2_XL_input_clean_1047.pdf,EmployerStateIdNumber_Line1,982-11-893,0.21,2026-05-29 02:17:11.086322
W2_XL_input_clean_1047.pdf,FederalIncomeTaxWithheld,51816.32,0.91,2026-05-29 02:17:11.086338
W2_XL_input_clean_1047.pdf,FormYear,2010,0.75,2026-05-29 02:17:11.086353
W2_XL_input_clean_1047.pdf,LocalIncomeTax_Line1,31434,0.64,2026-05-29 02:17:11.086369
W2_XL_input_clean_1047.pdf,LocalWagesTipsEtc_Line1,249354.76,0.37,2026-05-29 02:17:11.086384
W2_XL_input_clean_1047.pdf,LocalityName_Line1,Clark Point,0.66,2026-05-29 02:17:11.086398
W2_XL_input_clean_1047.pdf,MedicareTaxWithheld,6867.23,0.95,2026-05-29 02:17:11.086439
W2_XL_input_clean_1047.pdf,MedicareWagesAndTips,236801.07,0.97,2026-05-29 02:17:11.086468
W2_XL_input_clean_1047.pdf,NonqualifiedPlans,177,0.04,2026-05-29 02:17:11.086484
W2_XL_input_clean_1047.pdf,SSN,661-07-8943,0.98,2026-05-29 02:17:11.086503
W2_XL_input_clean_1047.pdf,SocialSecurityTaxWithheld,19900.68,0.81,2026-05-29 02:17:11.086518
W2_XL_input_clean_1047.pdf,SocialSecurityTips,260139.66,0.97,2026-05-29 02:17:11.086534
W2_XL_input_clean_1047.pdf,SocialSecurityWages,260139.66,0.97,2026-05-29 02:17:11.086548
W2_XL_input_clean_1047.pdf,StateIncomeTax_Line1,10241.15,0.51,2026-05-29 02:17:11.086563
W2_XL_input_clean_1047.pdf,StateWagesTipsEtc_Line1,103385.48,0.23,2026-05-29 02:17:11.086578
W2_XL_input_clean_1047.pdf,State_Line1,NV,0.72,2026-05-29 02:17:11.086593
W2_XL_input_clean_1047.pdf,WagesTipsOtherCompensation,215823.29,0.97,2026-05-29 02:17:11.086609
W2_XL_input_clean_1047.pdf,a_Value,4479,0.4,2026-05-29 02:17:11.086623
W2_XL_input_clean_1047.pdf,c_Code,G,0.05,2026-05-29 02:17:11.086638
W2_XL_input_clean_1047.pdf,c_Value,587,0.21,2026-05-29 02:17:11.086653
W2_XL_input_clean_1377.pdf,AllocatedTips,71948.48,0.96,2026-05-29 02:17:23.040819
W2_XL_input_clean_1377.pdf,ControlNumber,2724255,0.82,2026-05-29 02:17:23.040889
W2_XL_input_clean_1377.pdf,DependentCareBenefits,194,0.46,2026-05-29 02:17:23.040920
W2_XL_input_clean_1377.pdf,EIN,60-1723361,0.97,2026-05-29 02:17:23.040937
W2_XL_input_clean_1377.pdf,EmployeeAddress_City,Jimenezberg,0.75,2026-05-29 02:17:23.040952
W2_XL_input_clean_1377.pdf,EmployeeAddress_State,CO,0.04,2026-05-29 02:17:23.040968
W2_XL_input_clean_1377.pdf,EmployeeAddress_StreetAddressOrPostalBox,868 Thompson Neck Apt. 762,0.68,2026-05-29 02:17:23.040983
W2_XL_input_clean_1377.pdf,EmployeeName_FirstName,Michael,0.93,2026-05-29 02:17:23.040999
W2_XL_input_clean_1377.pdf,EmployeeName_LastName,Francis,0.86,2026-05-29 02:17:23.041014
W2_XL_input_clean_1377.pdf,EmployerAddress_City,Catherineland,0.94,2026-05-29 02:17:23.041056
W2_XL_input_clean_1377.pdf,EmployerAddress_State,NC,0.07,2026-05-29 02:17:23.041093
W2_XL_input_clean_1377.pdf,EmployerAddress_StreetAddressOrPostalBox,56746 Shane Forge Suite 085,0.8,2026-05-29 02:17:23.041116
W2_XL_input_clean_1377.pdf,EmployerAddress_Zip,78149,0.81,2026-05-29 02:17:23.041132
W2_XL_input_clean_1377.pdf,EmployerName,"Neal, Jones and Mejia Inc",0.96,2026-05-29 02:17:23.041147
W2_XL_input_clean_1377.pdf,EmployerStateIdNumber_Line1,265-09-650,0.29,2026-05-29 02:17:23.041162
W2_XL_input_clean_1377.pdf,FederalIncomeTaxWithheld,11879.35,0.95,2026-05-29 02:17:23.041184
W2_XL_input_clean_1377.pdf,FormYear,2010,0.74,2026-05-29 02:17:23.041199
W2_XL_input_clean_1377.pdf,LocalWagesTipsEtc_Line1,112703.86,0.31,2026-05-29 02:17:23.041214
W2_XL_input_clean_1377.pdf,LocalityName_Line1,Chase Hills,0.48,2026-05-29 02:17:23.041245
W2_XL_input_clean_1377.pdf,MedicareTaxWithheld,2086.51,0.95,2026-05-29 02:17:23.041260
W2_XL_input_clean_1377.pdf,MedicareWagesAndTips,71948.48,0.96,2026-05-29 02:17:23.041275
W2_XL_input_clean_1377.pdf,SSN,248-55-3211,0.96,2026-05-29 02:17:23.041289
W2_XL_input_clean_1377.pdf,SocialSecurityTaxWithheld,7712.7,0.89,2026-05-29 02:17:23.041304
W2_XL_input_clean_1377.pdf,SocialSecurityTips,100819.65,0.99,2026-05-29 02:17:23.041319
W2_XL_input_clean_1377.pdf,SocialSecurityWages,100819.65,0.97,2026-05-29 02:17:23.041333
W2_XL_input_clean_1377.pdf,StateIncomeTax_Line1,1973.6,0.34,2026-05-29 02:17:23.041348
W2_XL_input_clean_1377.pdf,StateWagesTipsEtc_Line1,46243.89,0.17,2026-05-29 02:17:23.041375
W2_XL_input_clean_1377.pdf,State_Line1,NM,0.5,2026-05-29 02:17:23.041390
W2_XL_input_clean_1377.pdf,WagesTipsOtherCompensation,88169.11,0.97,2026-05-29 02:17:23.041405
W2_XL_input_clean_1377.pdf,a_Value,2166,0.57,2026-05-29 02:17:23.041421
W2_XL_input_clean_1377.pdf,b_Code,E,0.13,2026-05-29 02:17:23.041436
W2_XL_input_clean_1377.pdf,c_Code,G,0.09,2026-05-29 02:17:23.041452
W2_XL_input_clean_1377.pdf,c_Value,516,0.13,2026-05-29 02:17:23.041467
W2_XL_input_clean_1012.pdf,AllocatedTips,63120.83,0.85,2026-05-29 02:18:35.155648
W2_XL_input_clean_1012.pdf,ControlNumber,3674217,0.92,2026-05-29 02:18:35.155698
W2_XL_input_clean_1012.pdf,DependentCareBenefits,110,0.63,2026-05-29 02:18:35.155717
W2_XL_input_clean_1012.pdf,EIN,91-4181453,0.99,2026-05-29 02:18:35.155734
W2_XL_input_clean_1012.pdf,EmployeeAddress_City,South Robert,0.76,2026-05-29 02:18:35.155750
W2_XL_input_clean_1012.pdf,EmployeeAddress_State,MD,0.06,2026-05-29 02:18:35.155766
W2_XL_input_clean_1012.pdf,EmployeeAddress_StreetAddressOrPostalBox,68390 Blackwell Drive,0.7,2026-05-29 02:18:35.155783
W2_XL_input_clean_1012.pdf,EmployeeName_FirstName,Joseph,0.98,2026-05-29 02:18:35.155798
W2_XL_input_clean_1012.pdf,EmployeeName_LastName,Miller,0.97,2026-05-29 02:18:35.155813
W2_XL_input_clean_1012.pdf,EmployerAddress_City,Jessicastad,0.93,2026-05-29 02:18:35.155829
W2_XL_input_clean_1012.pdf,EmployerAddress_State,MA,0.07,2026-05-29 02:18:35.155844
W2_XL_input_clean_1012.pdf,EmployerAddress_StreetAddressOrPostalBox,5154 Amanda Station Suite 315,0.87,2026-05-29 02:18:35.155859
W2_XL_input_clean_1012.pdf,EmployerAddress_Zip,10423,0.95,2026-05-29 02:18:35.155874
W2_XL_input_clean_1012.pdf,EmployerName,Mitchell-Price Ltd,0.97,2026-05-29 02:18:35.155889
W2_XL_input_clean_1012.pdf,EmployerStateIdNumber_Line1,323-54-979,0.59,2026-05-29 02:18:35.155904
W2_XL_input_clean_1012.pdf,FederalIncomeTaxWithheld,9384.61,0.95,2026-05-29 02:18:35.155919
W2_XL_input_clean_1012.pdf,FormYear,2010,0.81,2026-05-29 02:18:35.155934
W2_XL_input_clean_1012.pdf,LocalIncomeTax_Line1,6826.99,0.82,2026-05-29 02:18:35.155949
W2_XL_input_clean_1012.pdf,LocalWagesTipsEtc_Line1,49076.8,0.77,2026-05-29 02:18:35.155963
W2_XL_input_clean_1012.pdf,LocalityName_Line1,Cameron Lakes,0.84,2026-05-29 02:18:35.155978
W2_XL_input_clean_1012.pdf,MedicareTaxWithheld,1830.5,0.97,2026-05-29 02:18:35.155993
W2_XL_input_clean_1012.pdf,MedicareWagesAndTips,63120.83,0.96,2026-05-29 02:18:35.156061
W2_XL_input_clean_1012.pdf,SSN,246-23-8883,0.99,2026-05-29 02:18:35.156089
W2_XL_input_clean_1012.pdf,SocialSecurityTaxWithheld,4371.6,0.97,2026-05-29 02:18:35.156105
W2_XL_input_clean_1012.pdf,SocialSecurityTips,57145.11,0.99,2026-05-29 02:18:35.156199
W2_XL_input_clean_1012.pdf,SocialSecurityWages,57145.11,0.97,2026-05-29 02:18:35.156222
W2_XL_input_clean_1012.pdf,StateIncomeTax_Line1,2107.83,0.7,2026-05-29 02:18:35.156255
W2_XL_input_clean_1012.pdf,StateWagesTipsEtc_Line1,27166.89,0.55,2026-05-29 02:18:35.156271
W2_XL_input_clean_1012.pdf,State_Line1,CT,0.96,2026-05-29 02:18:35.156286
W2_XL_input_clean_1012.pdf,WagesTipsOtherCompensation,50379.86,0.95,2026-05-29 02:18:35.156301
W2_XL_input_clean_1012.pdf,a_Code,H,0.75,2026-05-29 02:18:35.156316
W2_XL_input_clean_1012.pdf,a_Value,7305,0.16,2026-05-29 02:18:35.156331
W2_XL_input_clean_1012.pdf,b_Code,E,0.56,2026-05-29 02:18:35.156346
W2_XL_input_clean_1012.pdf,c_Value,882,0.51,2026-05-29 02:18:35.156361
W2_XL_input_clean_1012.pdf,d_Code,H,0.0,2026-05-29 02:18:35.156377
W2_XL_input_clean_1287.pdf,AllocatedTips,82909.87,0.95,2026-05-29 02:18:44.586876
W2_XL_input_clean_1287.pdf,ControlNumber,2678516,0.93,2026-05-29 02:18:44.586955
W2_XL_input_clean_1287.pdf,DependentCareBenefits,251,0.85,2026-05-29 02:18:44.586985
W2_XL_input_clean_1287.pdf,EIN,54-0079785,0.99,2026-05-29 02:18:44.587011
W2_XL_input_clean_1287.pdf,EmployeeAddress_City,New Samuelfort,0.77,2026-05-29 02:18:44.587046
W2_XL_input_clean_1287.pdf,EmployeeAddress_State,LA,0.05,2026-05-29 02:18:44.587070
W2_XL_input_clean_1287.pdf,EmployeeAddress_StreetAddressOrPostalBox,2054 Thompson Cove Apt. 902,0.74,2026-05-29 02:18:44.587093
W2_XL_input_clean_1287.pdf,EmployeeName_FirstName,Jennifer,0.97,2026-05-29 02:18:44.587129
W2_XL_input_clean_1287.pdf,EmployeeName_LastName,Woods,0.96,2026-05-29 02:18:44.587167
W2_XL_input_clean_1287.pdf,EmployerAddress_City,Margaretport,0.97,2026-05-29 02:18:44.587204
W2_XL_input_clean_1287.pdf,EmployerAddress_State,RI,0.07,2026-05-29 02:18:44.587267
W2_XL_input_clean_1287.pdf,EmployerAddress_StreetAddressOrPostalBox,7241 Howe Cliffs Apt. 961,0.86,2026-05-29 02:18:44.587313
W2_XL_input_clean_1287.pdf,EmployerAddress_Zip,69077,0.8,2026-05-29 02:18:44.587344
W2_XL_input_clean_1287.pdf,EmployerName,Townsend-Blair Group,0.98,2026-05-29 02:18:44.587372
W2_XL_input_clean_1287.pdf,EmployerStateIdNumber_Line1,334-42-792,0.2,2026-05-29 02:18:44.587389
